Date,Close
2010-01-04,164.66520833969116
2010-01-05,164.66294813156128
2010-01-06,166.65315771102905
2010-01-07,167.50729036331177
2010-01-08,167.74439239501953
2010-01-11,166.6116042137146
2010-01-12,165.78493690490723
2010-01-13,166.4839382171631
2010-01-14,169.19226551055908
2010-01-15,168.10500812530518
2010-01-18,167.15486764907837
2010-01-19,164.6964988708496
2010-01-20,163.0403561592102
2010-01-21,159.35248851776123
2010-01-22,158.3136305809021
2010-01-25,157.7116255760193
2010-01-27,155.06475639343262
2010-01-28,155.12621402740479
2010-01-29,155.28003597259521
2010-02-01,156.1079921722412
2010-02-02,154.08241319656375
2010-02-03,155.91307258605957
2010-02-04,154.58119440078735
2010-02-05,150.05348587036133
2010-02-08,151.48075151443481
2010-02-09,151.34616565704346
2010-02-10,149.99236249923706
2010-02-11,152.1130018234253
2010-02-15,150.5397081375122
2010-02-16,151.95613479614258
2010-02-17,152.99934196472168
2010-02-18,151.86394453048706
2010-02-19,150.41062593460083
2010-02-22,150.48234367370605
2010-02-23,149.72761631011963
2010-02-24,150.3214406967163
2010-02-25,148.8834409713745
2010-02-26,149.589182138443
2010-03-02,149.8768973350525
2010-03-03,153.59745740890503
2010-03-04,152.54076480865479
2010-03-05,152.18612957000732
2010-03-08,152.18206453323364
2010-03-09,150.58879041671753
2010-03-10,151.44460725784302
2010-03-11,151.53459858894348
2010-03-12,151.7614767551422
2010-03-15,151.82858085632324
2010-03-16,155.2422468662262
2010-03-17,155.16775131225586
2010-03-18,154.45153713226318
2010-03-19,155.88043236732483
2010-03-22,154.20628476142883
2010-03-23,155.8009476661682
2010-03-25,154.80597138404846
2010-03-26,156.35130071640015
2010-03-29,156.71799755096436
2010-03-30,156.3524875640869
2010-03-31,155.8526530265808
2010-04-01,156.3472638130188
2010-04-05,159.19378519058228
2010-04-06,158.60912418365479
2010-04-07,159.46356892585754
2010-04-08,157.431391954422
2010-04-09,158.47721219062805
2010-04-12,157.51104593276978
2010-04-13,157.00343680381775
2010-04-15,155.00118398666382
2010-04-16,153.91638851165771
2010-04-19,151.62956190109253
2010-04-20,151.6655786037445
2010-04-21,151.65258479118347
2010-04-22,153.12824249267578
2010-04-23,154.11337661743164
2010-04-26,153.2536964416504
2010-04-27,153.5885193347931
2010-04-28,150.41320991516113
2010-04-29,151.0139787197113
2010-04-30,152.42853093147278
2010-05-03,151.39444756507874
2010-05-04,150.5033609867096
2010-05-05,150.49029922485352
2010-05-06,150.0021631717682
2010-05-07,151.33536076545715
2010-05-10,155.0987184047699
2010-05-11,153.75588464736938
2010-05-12,154.98382329940796
2010-05-13,154.96902871131897
2010-05-14,152.95749425888062
2010-05-17,150.40942692756653
2010-05-18,151.09293293952942
2010-05-19,148.62296199798584
2010-05-20,151.4055392742157
2010-05-21,149.35112595558167
2010-05-24,150.67382621765137
2010-05-25,146.95148611068726
2010-05-26,149.06933164596558
2010-05-27,152.0275435447693
2010-05-28,153.7777497768402
2010-05-31,155.99404191970825
2010-06-01,152.54416632652283
2010-06-02,153.0751557350159
2010-06-03,155.59640741348267
2010-06-04,155.15534329414368
2010-06-07,152.2996072769165
2010-06-08,150.94678497314453
2010-06-09,151.91212034225464
2010-06-10,152.6473355293274
2010-06-11,154.14824199676514
2010-06-14,156.52238702774048
2010-06-15,155.3756182193756
2010-06-16,154.69483518600464
2010-06-17,156.0745301246643
2010-06-18,155.04085326194763
2010-06-21,156.72388362884521
2010-06-22,157.03347396850586
2010-06-23,156.53105092048645
2010-06-24,155.36444401741028
2010-06-25,159.84288501739502
2010-06-28,164.2938814163208
2010-06-29,162.02620244026184
2010-06-30,165.0163471698761
2010-07-01,163.76242923736572
2010-07-02,163.81275057792664
2010-07-05,162.75278997421265
2010-07-06,163.41254711151123
2010-07-07,161.22111868858337
2010-07-08,162.67836999893188
2010-07-09,163.21264362335205
2010-07-12,162.22418594360352
2010-07-13,163.708731174469
2010-07-14,162.95168328285217
2010-07-15,161.54633927345276
2010-07-16,161.35643577575684
2010-07-19,161.12184238433838
2010-07-20,160.48207759857178
2010-07-21,161.289475440979
2010-07-22,161.57474184036255
2010-07-23,160.86137866973877
2010-07-26,159.9880073070526
2010-07-27,160.31021785736084
2010-07-28,158.3799388408661
2010-07-29,157.08818101882935
2010-07-30,156.93129014968872
2010-08-02,157.9062361717224
2010-08-03,158.8640832901001
2010-08-04,158.06210803985596
2010-08-05,156.72130942344666
2010-08-06,156.10667943954468
2010-08-09,156.16737866401672
2010-08-10,155.62086081504822
2010-08-11,155.65455198287964
2010-08-12,155.7090413570404
