Date,Close
2010-01-04,80.3701331615448
2010-01-05,80.47604131698608
2010-01-06,80.99746870994568
2010-01-07,81.88151836395264
2010-01-08,96.57937669754028
2010-01-11,97.17297577857971
2010-01-12,98.125164270401
2010-01-13,99.65263319015503
2010-01-14,99.67821478843689
2010-01-15,100.05583572387695
2010-01-18,100.09744048118591
2010-01-19,100.37099552154541
2010-01-20,100.97248578071594
2010-01-21,97.7677526473999
2010-01-22,97.64730787277222
2010-01-25,95.6705367565155
2010-01-27,91.34736633300781
2010-01-28,91.59930109977722
2010-01-29,92.36644196510315
2010-02-01,95.80516457557678
2010-02-02,94.8997917175293
2010-02-03,96.66714429855347
2010-02-04,95.420254945755
2010-02-05,93.7153263092041
2010-02-08,94.03514885902405
2010-02-09,95.02782940864563
2010-02-10,95.99824333190918
2010-02-11,95.4984827041626
2010-02-15,95.03546094894409
2010-02-16,95.42199301719666
2010-02-17,95.34461379051208
2010-02-18,94.93116068840027
2010-02-19,94.30220293998718
2010-02-22,92.96452331542969
2010-02-23,93.02735209465027
2010-02-24,92.65629315376282
2010-02-25,93.34959816932678
2010-02-26,97.3168158531189
2010-03-02,100.12285614013672
2010-03-03,103.18108439445496
2010-03-04,103.86815690994263
2010-03-05,103.43770861625671
2010-03-08,103.82355833053589
2010-03-09,104.92245554924011
2010-03-10,105.34235119819641
2010-03-11,106.10727620124817
2010-03-12,105.39684438705444
2010-03-15,104.42113184928894
2010-03-16,105.53438901901245
2010-03-17,106.51531314849854
2010-03-18,106.66931676864624
2010-03-19,107.30928564071655
2010-03-22,106.5733630657196
2010-03-23,107.03965759277344
2010-03-25,106.35232043266296
2010-03-26,108.13256096839905
2010-03-29,106.85977816581726
2010-03-30,107.20007371902466
2010-03-31,106.97374939918518
2010-04-01,108.3489441871643
2010-04-05,109.97171139717102
2010-04-06,109.789790391922
2010-04-07,109.87388372421265
2010-04-08,110.24861693382263
2010-04-09,112.56933045387268
2010-04-12,112.52214026451111
2010-04-13,114.03864479064941
2010-04-15,112.27773952484131
2010-04-16,112.0621130466461
2010-04-19,110.96611618995667
2010-04-20,112.63315653800964
2010-04-21,112.97441983222961
2010-04-22,113.65757465362549
2010-04-23,114.25797724723816
2010-04-26,115.11154961585997
2010-04-27,117.20120692253113
2010-04-28,116.11693525314331
2010-04-29,117.2393000125885
2010-04-30,117.04735064506531
2010-05-03,116.47956919670105
2010-05-04,114.88927102088927
2010-05-05,115.47860074043274
2010-05-06,114.34470129013062
2010-05-07,113.95970344543457
2010-05-10,116.8667848110199
2010-05-11,115.56863188743591
2010-05-12,116.34846448898315
2010-05-13,119.97388434410095
2010-05-14,119.20863127708435
2010-05-17,123.46053719520569
2010-05-18,125.32842230796813
2010-05-19,122.89983654022217
2010-05-20,125.58441829681396
2010-05-21,122.71723079681395
2010-05-24,122.86970043182373
2010-05-25,118.89525246620178
2010-05-26,122.53062438964844
2010-05-27,123.26540184020996
2010-05-28,123.40940427780151
2010-05-31,124.02087736129761
2010-06-01,123.62142968177795
2010-06-02,125.24067044258118
2010-06-03,127.07340812683105
2010-06-04,127.04868865013123
2010-06-07,124.82800555229187
2010-06-08,123.87133860588074
2010-06-09,125.43751430511475
2010-06-10,128.32424092292786
2010-06-11,127.7539291381836
2010-06-14,128.0909388065338
2010-06-15,128.0922782421112
2010-06-16,129.04218673706055
2010-06-17,130.481920003891
2010-06-18,129.79846787452698
2010-06-21,132.09517741203308
2010-06-22,132.24203991889954
2010-06-23,132.9821572303772
2010-06-24,133.74739456176758
2010-06-25,133.44904780387878
2010-06-28,133.64254474639893
2010-06-29,133.4133632183075
2010-06-30,133.021338224411
2010-07-01,133.4565944671631
2010-07-02,134.01855731010437
2010-07-05,134.05067133903503
2010-07-06,134.86336302757263
2010-07-07,135.53717374801636
2010-07-08,138.2914593219757
2010-07-09,139.2714741230011
2010-07-12,138.42360091209412
2010-07-13,141.22997164726257
2010-07-14,141.10554814338684
2010-07-15,142.1251618862152
2010-07-16,141.57916688919067
2010-07-19,140.64575743675232
2010-07-20,139.2110559940338
2010-07-21,140.35452485084534
2010-07-22,142.4687786102295
2010-07-23,143.07955384254456
2010-07-26,141.36180138587952
2010-07-27,141.23851013183594
2010-07-28,143.61620545387268
2010-07-29,144.55663585662842
2010-07-30,144.9080913066864
2010-08-02,144.54511618614197
2010-08-03,144.22759103775024
2010-08-04,144.34461665153503
2010-08-05,145.53052067756653
2010-08-06,146.70522475242615
2010-08-09,147.7869634628296
