Date,Close
2010-01-04,286.32525100708006
2010-01-05,289.3128273010254
2010-01-06,295.5285011291504
2010-01-07,293.7249126434326
2010-01-08,346.13524932861327
2010-01-11,345.7735008239746
2010-01-12,344.16674613952637
2010-01-13,344.3415008544922
2010-01-14,347.3270767211914
2010-01-15,349.12882766723635
2010-01-18,347.72082977294923
2010-01-19,341.39625244140626
2010-01-20,342.4782539367676
2010-01-21,331.5311637878418
2010-01-22,330.3837520599365
2010-01-25,326.474422454834
2010-01-27,322.0704971313477
2010-01-28,327.3900863647461
2010-01-29,323.9468307495117
2010-02-01,331.63357696533205
2010-02-02,335.2713279724121
2010-02-03,335.65566902160646
2010-02-04,334.2585880279541
2010-02-05,329.133585357666
2010-02-08,327.7794162750244
2010-02-09,330.50708694458007
2010-02-10,327.93041915893554
2010-02-11,329.98299713134764
2010-02-15,330.7813407897949
2010-02-16,332.7243377685547
2010-02-17,334.4141731262207
2010-02-18,341.69466400146484
2010-02-19,340.462255859375
2010-02-22,339.73308181762695
2010-02-23,345.6234977722168
2010-02-24,346.06175727844237
2010-02-25,345.75167121887205
2010-02-26,347.7670051574707
2010-03-02,347.6924186706543
2010-03-03,350.33791770935056
2010-03-04,351.8355796813965
2010-03-05,352.0793315887451
2010-03-08,355.5637462615967
2010-03-09,352.85466690063475
2010-03-10,351.43291702270506
2010-03-11,353.09032745361327
2010-03-12,354.56857833862307
2010-03-15,354.08824310302737
2010-03-16,359.6025787353516
2010-03-17,365.1300762176514
2010-03-18,362.64199714660646
2010-03-19,366.4517486572266
2010-03-22,370.70374298095703
2010-03-23,376.6091739654541
2010-03-25,378.21233596801756
2010-03-26,376.4555038452148
2010-03-29,375.32649955749514
2010-03-30,369.79974365234375
2010-03-31,373.0810791015625
2010-04-01,373.88683700561523
2010-04-05,377.5623291015625
2010-04-06,375.3329139709473
2010-04-07,377.7754104614258
2010-04-08,375.873331451416
2010-04-09,371.3585891723633
2010-04-12,367.9595859527588
2010-04-13,364.5067543029785
2010-04-15,371.7299980163574
2010-04-16,367.766919708252
2010-04-19,366.37750244140625
2010-04-20,364.90791206359864
2010-04-21,365.38575286865233
2010-04-22,369.6717475891113
2010-04-23,371.5823272705078
2010-04-26,373.56242141723635
2010-04-27,375.5912425994873
2010-04-28,372.83008193969727
2010-04-29,372.28891906738284
2010-04-30,376.6180755615234
2010-05-03,374.9937553405762
2010-05-04,373.3016670227051
2010-05-05,375.46050491333006
2010-05-06,378.5150882720947
2010-05-07,373.36891174316406
2010-05-10,372.03165969848635
2010-05-11,367.67416801452634
2010-05-12,375.44099922180175
2010-05-13,378.58207778930665
2010-05-14,381.2466651916504
2010-05-17,385.5865051269531
2010-05-18,401.428084564209
2010-05-19,391.6514217376709
2010-05-20,393.9968322753906
2010-05-21,397.0345886230469
2010-05-24,393.5628314971924
2010-05-25,385.75140953063965
2010-05-26,389.414168548584
2010-05-27,393.8347473144531
2010-05-28,399.68649559021
2010-05-31,404.63891372680666
2010-06-01,407.2533317565918
2010-06-02,406.14024925231934
2010-06-03,405.5927474975586
2010-06-04,409.8897399902344
2010-06-07,410.73173904418945
2010-06-08,416.10533027648927
2010-06-09,425.7344966888428
2010-06-10,430.82667503356936
2010-06-11,426.7310848236084
2010-06-14,419.3515083312988
2010-06-15,423.38965530395507
2010-06-16,421.1335899353027
2010-06-17,421.73999786376953
2010-06-18,421.34008712768554
2010-06-21,421.8524059295654
2010-06-22,422.05682067871095
2010-06-23,428.2559131622314
2010-06-24,428.8223339080811
2010-06-25,427.67809066772463
2010-06-28,430.2450805664063
2010-06-29,431.1919990539551
2010-06-30,429.4041690826416
2010-07-01,426.5045818328857
2010-07-02,429.3986686706543
2010-07-05,434.7844951629639
2010-07-06,441.7633346557617
2010-07-07,437.84582748413084
2010-07-08,438.805578994751
2010-07-09,438.65709190368653
2010-07-12,439.56540832519534
2010-07-13,438.655424118042
2010-07-14,437.27358627319336
2010-07-15,436.89492683410646
2010-07-16,439.0115825653076
2010-07-19,438.6140007019043
2010-07-20,433.3187561035156
2010-07-21,429.51266288757324
2010-07-22,427.18691101074216
2010-07-23,424.9941745758057
2010-07-26,422.8969150543213
2010-07-27,421.3184104919434
2010-07-28,420.18708152770995
2010-07-29,421.19566955566404
2010-07-30,416.714412689209
2010-08-02,417.17457847595216
2010-08-03,418.9827564239502
2010-08-04,423.91132431030275
2010-08-05,417.0735023498535
2010-08-06,416.9879123687744
